property_id,country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
46246,China,Beijing,Studio,Semi-Furnished,5262,2000157,2002,0,5,4,0,1,4,0,35350,963225,15,14695,1036932,0.24,2,4,4,0
46247,Australia,Melbourne,Villa,Fully-Furnished,3073,981095,2000,3,6,6,1,0,2,1,74345,482827,20,19695,498268,0.05,6,10,7,0
46248,Singapore,Singapore,Townhouse,Fully-Furnished,5269,3685561,2022,3,2,2,0,1,0,0,17140,1677167,25,7220,2008394,0.66,5,9,5,0
46249,Brazil,São Paulo,Studio,Fully-Furnished,688,134889,2018,0,4,4,0,1,4,0,24926,55280,10,12210,79609,0.03,9,7,8,0
46250,Canada,Toronto,Studio,Fully-Furnished,4554,1594306,1970,0,2,1,0,0,1,0,38130,986601,25,9745,607705,0.17,1,2,5,0
46251,Singapore,Singapore,Townhouse,Unfurnished,456,315201,1997,1,2,2,0,0,2,0,19225,241558,20,12300,73643,0.09,9,5,8,1
46252,Canada,Toronto,Studio,Fully-Furnished,3229,1127211,1984,6,8,6,1,1,2,0,79555,727739,30,9410,399472,0.06,9,3,1,1
46253,France,Lyon,Farmhouse,Fully-Furnished,5242,2206059,1982,2,7,7,1,1,1,0,18965,1456503,20,11320,749556,0.57,6,8,9,0
46254,India,Chennai,Townhouse,Fully-Furnished,5272,792973,2003,6,8,4,0,1,1,0,5761,623657,30,1376,169316,0.68,5,5,5,0
46255,Canada,Toronto,Apartment,Fully-Furnished,1456,512593,2004,5,7,2,1,0,2,0,72250,368657,20,19285,143936,0.04,3,4,3,0
46256,Japan,Kyoto,Villa,Semi-Furnished,2444,1102963,2020,6,5,3,1,0,1,0,55295,463227,15,13640,639736,0.07,5,10,5,0
46257,South Africa,Cape Town,Studio,Unfurnished,3412,617193,1960,5,6,6,1,1,2,0,26374,373318,25,5610,243875,0.1,5,1,1,0
46258,UK,Manchester,Studio,Semi-Furnished,5115,2043847,1992,3,8,5,0,1,0,0,28145,1436252,10,17725,607595,0.58,3,10,8,0
46259,Singapore,Singapore,Independent House,Fully-Furnished,3769,2638007,2000,1,5,5,1,0,1,0,20135,1376820,30,10010,1261187,0.43,4,10,8,0
46260,China,Beijing,Apartment,Fully-Furnished,3158,1200849,2022,5,1,1,0,0,1,0,79330,590614,20,9700,610235,0.06,1,8,5,0
46261,Brazil,Rio de Janeiro,Independent House,Unfurnished,3965,792813,2016,6,5,4,1,0,2,1,19026,479162,10,10750,313651,0.29,2,8,1,0
46262,Japan,Kyoto,Studio,Unfurnished,4572,2060515,2013,5,7,3,0,0,0,0,98500,1212421,25,16620,848094,0.08,5,10,7,0
46263,UK,Manchester,Farmhouse,Semi-Furnished,1806,724181,2018,0,2,2,1,1,1,0,75220,339526,15,19260,384655,0.04,10,9,10,1
46264,South Africa,Cape Town,Studio,Semi-Furnished,1646,300727,1992,0,3,3,1,1,1,0,5684,143928,30,18640,156799,0.16,7,4,10,1
46265,India,Mumbai,Villa,Fully-Furnished,2317,347152,1993,1,1,1,1,1,0,0,4204,248331,30,1407,98821,0.37,6,9,2,0
46266,UK,Manchester,Villa,Semi-Furnished,909,368326,2010,0,8,3,0,0,0,0,42840,301404,15,18890,66922,0.06,7,8,3,1
46267,Germany,Frankfurt,Townhouse,Semi-Furnished,1107,328075,2017,5,7,1,0,1,2,1,15595,174713,20,15970,153362,0.08,1,4,8,0
46268,China,Shenzhen,Farmhouse,Semi-Furnished,5352,2036536,2004,4,6,1,0,0,0,0,45000,1044496,20,17090,992040,0.17,2,1,10,0
46269,USA,San Francisco,Villa,Fully-Furnished,2200,1099442,1966,0,6,6,0,1,2,0,57720,572408,15,2505,527034,0.09,10,3,5,1
46270,Japan,Osaka,Farmhouse,Unfurnished,2711,1215980,2017,2,2,2,0,0,0,0,41125,493706,30,7700,722274,0.08,9,7,2,1
46271,South Africa,Johannesburg,Villa,Unfurnished,2386,433108,1963,3,7,5,1,0,4,0,26674,205202,15,18030,227906,0.07,4,6,8,0
46272,Australia,Melbourne,Villa,Fully-Furnished,5185,1663414,1999,5,2,1,1,1,1,0,19620,747665,10,17110,915749,0.43,5,7,6,0
46273,Australia,Brisbane,Villa,Fully-Furnished,3647,1169323,1992,4,2,1,1,1,4,0,30450,660933,15,13760,508390,0.19,10,10,8,0
46274,Singapore,Singapore,Independent House,Fully-Furnished,2330,1633310,2002,5,3,1,0,1,1,0,35150,972802,10,14670,660508,0.31,9,7,4,1
46275,Australia,Sydney,Farmhouse,Fully-Furnished,2430,776219,1964,5,1,1,1,0,0,0,44395,549196,10,3600,227023,0.14,9,3,6,1
46276,Germany,Frankfurt,Townhouse,Unfurnished,4685,1404337,1989,0,5,4,1,0,1,0,22090,816035,10,6010,588302,0.42,7,8,7,0
46277,Australia,Sydney,Farmhouse,Fully-Furnished,2767,882560,1987,1,7,6,1,1,1,0,74250,524118,15,15415,358442,0.06,9,4,2,1
46278,Australia,Brisbane,Independent House,Semi-Furnished,3601,1156658,1962,4,1,1,0,1,1,0,50880,731696,15,7600,424962,0.13,10,7,10,1
46279,India,Hyderabad,Townhouse,Fully-Furnished,873,128854,2009,2,6,5,0,1,1,0,16826,75893,20,529,52961,0.03,3,8,5,0
46280,India,Hyderabad,Townhouse,Fully-Furnished,3576,534886,2005,3,6,4,0,1,0,0,6201,420608,20,3287,114278,0.51,5,8,8,0
46281,China,Beijing,Apartment,Unfurnished,3187,1210190,2008,5,2,1,0,0,0,1,77280,486897,25,7580,723293,0.04,7,4,1,0
46282,UAE,Abu Dhabi,Townhouse,Fully-Furnished,2380,1428664,1984,2,2,2,0,1,0,0,81765,725952,15,4030,702712,0.08,5,4,1,0
46283,China,Beijing,Independent House,Fully-Furnished,1988,757419,1989,4,1,1,0,0,1,0,91330,617831,10,19710,139588,0.08,4,7,10,0
46284,Germany,Munich,Studio,Fully-Furnished,479,143494,1980,4,3,2,1,1,2,0,85330,71751,25,11570,71743,0.01,9,10,3,1
46285,Canada,Vancouver,Villa,Semi-Furnished,3489,1222460,2013,1,7,4,1,1,3,0,24105,775230,20,16695,447230,0.24,2,3,5,0
46286,UK,London,Independent House,Semi-Furnished,5710,2284296,1973,6,3,1,1,1,1,0,19205,1781739,20,17115,502557,0.69,5,1,5,0
46287,China,Shanghai,Independent House,Semi-Furnished,1395,527331,1961,5,3,2,0,1,0,0,31370,223698,10,3805,303633,0.08,1,4,9,0
46288,France,Marseille,Apartment,Semi-Furnished,5499,2309700,2021,5,6,4,0,1,1,0,55350,1948150,25,17815,361550,0.24,3,7,6,0
46289,Brazil,Rio de Janeiro,Apartment,Unfurnished,5056,1014867,1998,4,3,3,0,1,1,1,30638,699917,15,7380,314950,0.2,8,3,8,0
46290,India,Pune,Apartment,Unfurnished,4110,621282,2002,0,5,4,1,0,0,1,9335,341504,20,3937,279778,0.27,9,3,4,0
46291,USA,Houston,Townhouse,Semi-Furnished,3978,1989100,1976,6,6,2,0,0,2,0,20440,1082816,30,9185,906284,0.33,2,1,3,0
46292,Canada,Toronto,Apartment,Unfurnished,1034,360430,1979,6,3,3,0,0,0,0,68660,201735,10,4200,158695,0.03,9,1,5,1
46293,Canada,Vancouver,Apartment,Unfurnished,1598,562030,2007,2,6,4,1,0,1,0,45050,413011,30,2620,149019,0.06,5,8,5,0
46294,Brazil,São Paulo,Apartment,Unfurnished,5121,1022881,1988,6,7,7,1,1,1,0,25428,768507,15,5900,254374,0.26,5,1,1,0
46295,South Africa,Cape Town,Townhouse,Fully-Furnished,469,82597,1983,6,5,3,0,1,5,0,28582,44171,10,12765,38426,0.02,3,9,3,0
46296,Canada,Vancouver,Farmhouse,Unfurnished,4031,1408728,1997,5,4,1,0,0,2,1,85155,776271,30,16135,632457,0.06,3,7,8,0
46297,China,Shanghai,Farmhouse,Semi-Furnished,4451,1688231,1966,6,1,1,0,1,1,0,92110,1121083,20,4620,567148,0.09,1,8,10,0
46298,UAE,Abu Dhabi,Townhouse,Unfurnished,661,392792,1981,3,4,4,0,1,1,0,18260,320735,15,5715,72057,0.15,7,2,3,1
46299,Germany,Frankfurt,Apartment,Unfurnished,3417,1020754,1969,5,4,3,1,1,0,0,79125,507213,25,13650,513541,0.04,10,10,7,1
46300,Japan,Tokyo,Studio,Unfurnished,2696,1209131,1972,2,1,1,1,1,2,0,59075,569704,30,11380,639427,0.06,9,5,6,1
46301,South Africa,Johannesburg,Townhouse,Semi-Furnished,3565,637378,2017,4,1,1,0,1,2,0,34724,420384,25,3320,216994,0.08,3,6,1,0
46302,USA,New York,Studio,Unfurnished,4857,2428270,2021,0,6,1,0,1,1,0,83690,1805148,30,6620,623122,0.14,9,9,8,1
46303,Canada,Vancouver,Farmhouse,Semi-Furnished,4325,1518041,2000,1,7,1,0,0,0,1,37215,1266610,25,12730,251431,0.23,4,5,7,0
46304,France,Paris,Independent House,Fully-Furnished,5543,2326066,1993,3,7,3,1,0,3,0,51715,1289581,20,14505,1036485,0.19,4,2,6,0
46305,Brazil,Rio de Janeiro,Farmhouse,Semi-Furnished,1694,343341,1994,2,2,2,0,1,4,1,4402,288304,30,14815,55037,0.41,6,2,3,0
46306,UK,London,Farmhouse,Fully-Furnished,4752,1903554,1986,1,3,3,0,0,1,0,68050,1154061,25,16435,749493,0.11,3,3,3,0
46307,China,Beijing,Farmhouse,Semi-Furnished,4583,1740713,1995,3,7,1,1,0,0,0,92240,1050968,15,9620,689745,0.1,2,2,3,0
46308,Germany,Munich,Studio,Fully-Furnished,3076,919942,1966,2,6,6,1,1,1,0,89550,640091,10,11585,279851,0.08,6,6,5,0
46309,USA,Los Angeles,Studio,Semi-Furnished,2393,1197950,1994,5,2,2,1,1,1,0,64530,984106,15,3935,213844,0.13,9,8,4,1
46310,Canada,Montreal,Villa,Semi-Furnished,2793,979719,1991,2,2,1,0,0,3,0,61865,775409,25,3095,204310,0.08,2,7,10,0
46311,Singapore,Singapore,Apartment,Unfurnished,4472,3128623,2005,3,1,1,1,0,0,0,24545,1305320,30,12555,1823303,0.34,6,4,4,0
46312,Singapore,Singapore,Townhouse,Fully-Furnished,5323,3725216,2010,0,3,3,1,0,0,0,75990,2040005,30,13805,1685211,0.17,6,9,4,0
46313,Brazil,São Paulo,Apartment,Fully-Furnished,4403,877088,1979,6,1,1,1,0,2,0,17604,596397,10,17670,280691,0.38,7,9,10,1
46314,Australia,Sydney,Townhouse,Semi-Furnished,601,194491,1964,5,6,1,0,0,1,1,98640,137802,25,14300,56689,0.01,5,1,3,0
46315,France,Lyon,Townhouse,Semi-Furnished,5978,2514678,1963,3,3,3,0,0,0,1,23060,1569180,25,12970,945498,0.46,6,10,3,0
46316,USA,Houston,Townhouse,Unfurnished,1367,688412,2019,1,2,2,0,0,1,0,57075,320877,15,18770,367535,0.05,10,3,2,1
46317,India,Delhi,Studio,Fully-Furnished,3122,465995,1989,4,3,1,1,0,1,1,2389,211761,20,2518,254234,0.66,10,5,4,0
46318,India,Bangalore,Apartment,Fully-Furnished,5830,873166,1976,5,7,7,1,0,1,0,3777,471534,30,3082,401632,0.79,2,3,10,0
46319,Australia,Brisbane,Independent House,Semi-Furnished,3668,1174861,1973,3,6,4,1,1,2,0,98610,682280,15,4425,492581,0.06,9,2,7,1
46320,Germany,Berlin,Townhouse,Semi-Furnished,4252,1276679,1967,4,6,1,1,0,1,0,69720,541468,15,19445,735211,0.07,10,8,1,1
46321,France,Lyon,Villa,Semi-Furnished,1381,576632,1980,1,1,1,1,0,0,0,49155,446355,10,7460,130277,0.1,2,9,9,0
46322,Singapore,Singapore,Apartment,Unfurnished,675,476295,1992,4,4,3,0,0,2,0,17625,396320,15,16235,79975,0.2,6,1,10,0
46323,Canada,Vancouver,Studio,Semi-Furnished,1638,577128,1963,4,2,2,1,0,2,1,24235,380753,25,4780,196375,0.11,1,9,8,0
46324,UK,Manchester,Studio,Fully-Furnished,1966,782514,2004,4,5,2,0,1,4,0,56740,417365,30,15765,365149,0.05,6,5,9,0
46325,South Africa,Johannesburg,Studio,Unfurnished,5739,1028033,1997,1,1,1,1,0,3,0,17244,610468,20,15015,417565,0.26,5,9,3,0
46326,UAE,Abu Dhabi,Villa,Fully-Furnished,720,432242,2008,3,1,1,0,1,4,1,95520,241872,20,9640,190370,0.02,10,6,6,0
46327,Brazil,São Paulo,Villa,Fully-Furnished,1693,335926,1966,1,7,7,0,1,1,1,12746,264659,25,4920,71267,0.14,3,10,9,0
46328,Singapore,Singapore,Farmhouse,Unfurnished,2859,2001437,1991,4,2,2,1,1,1,0,48805,1289366,10,18865,712071,0.3,7,10,9,1
46329,Brazil,São Paulo,Farmhouse,Unfurnished,1249,246915,1982,1,6,4,1,0,1,0,17976,147934,30,4335,98981,0.05,2,3,8,0
46330,UAE,Abu Dhabi,Independent House,Semi-Furnished,4704,2823545,2001,1,7,4,1,1,1,0,95045,2242819,25,8825,580726,0.16,5,10,10,0
46331,Canada,Toronto,Independent House,Unfurnished,3325,1164231,1994,5,4,2,0,0,2,0,16165,754076,10,17270,410155,0.53,7,10,3,0
46332,USA,New York,Apartment,Unfurnished,4435,2220262,2014,6,6,2,0,0,2,0,45240,1483134,10,15835,737128,0.37,8,10,2,1
46333,China,Shenzhen,Independent House,Fully-Furnished,498,192156,1982,1,4,3,0,1,0,0,15435,160397,30,12040,31759,0.07,10,5,9,1
46334,India,Mumbai,Farmhouse,Fully-Furnished,1965,294147,2011,6,7,1,1,0,2,0,19857,159193,25,2304,134954,0.05,2,8,1,0
46335,Singapore,Singapore,Villa,Semi-Furnished,5212,3646708,2018,6,5,4,0,0,0,0,55780,2450655,25,5515,1196053,0.3,6,6,8,0
46336,France,Marseille,Independent House,Semi-Furnished,3544,1492474,2011,3,8,3,0,0,1,0,74420,1012980,25,11215,479494,0.09,9,4,9,1
46337,Singapore,Singapore,Farmhouse,Semi-Furnished,2518,1764801,1983,2,3,3,0,1,1,0,46745,840645,25,9075,924156,0.12,2,7,9,0
46338,France,Marseille,Studio,Semi-Furnished,2698,1136900,2012,6,6,6,1,1,1,0,14665,668126,25,14975,468774,0.31,4,4,1,0
46339,Singapore,Singapore,Townhouse,Unfurnished,3801,2664914,2002,1,7,7,0,1,3,0,42430,1179570,10,14500,1485344,0.32,9,8,2,0
46340,Germany,Frankfurt,Studio,Unfurnished,4628,1392490,1982,0,2,1,1,0,0,0,75020,1053639,25,7235,338851,0.09,2,2,3,0
46341,UAE,Dubai,Farmhouse,Semi-Furnished,4789,2870167,1974,3,2,1,0,0,0,0,71220,1356385,10,17275,1513782,0.22,7,3,3,1
46342,Japan,Tokyo,Apartment,Semi-Furnished,4648,2091158,2010,6,8,1,1,1,0,0,97895,1129640,30,17840,961518,0.07,9,5,1,1
46343,South Africa,Johannesburg,Studio,Unfurnished,3927,710339,1982,2,8,7,1,0,4,1,11550,318207,30,9940,392132,0.17,1,4,10,0
46344,China,Shenzhen,Independent House,Unfurnished,3425,1302191,1990,5,1,1,1,1,0,0,71115,897804,15,6495,404387,0.11,3,5,10,0
46345,Japan,Osaka,Apartment,Fully-Furnished,4650,2095772,1967,4,8,1,0,0,0,0,39385,993392,25,14660,1102380,0.17,8,4,5,1
46346,UAE,Dubai,Villa,Semi-Furnished,3305,1984527,2022,5,2,1,0,0,3,1,12550,1326294,10,5890,658233,1.2,5,4,4,0
46347,USA,San Francisco,Independent House,Unfurnished,5015,2503702,1984,0,1,1,0,0,2,0,39935,1019117,15,12905,1484585,0.22,6,7,10,0
46348,France,Paris,Villa,Fully-Furnished,5275,2210801,2007,1,7,4,0,1,0,0,49930,1859651,30,9750,351150,0.24,3,10,5,0
46349,Japan,Kyoto,Studio,Semi-Furnished,2188,983113,2010,0,6,6,1,1,3,0,18195,779366,20,11845,203747,0.32,6,5,10,0
46350,Germany,Munich,Studio,Unfurnished,5424,1628451,2012,1,1,1,0,1,3,0,17675,1189699,20,5305,438752,0.5,5,6,7,0
46351,USA,Chicago,Farmhouse,Fully-Furnished,1148,575921,2022,5,2,1,0,0,1,1,72955,429462,25,16310,146459,0.04,6,9,7,0
46352,China,Shanghai,Apartment,Semi-Furnished,3887,1479154,1972,3,5,1,1,0,1,0,88045,1213816,20,13050,265338,0.1,4,4,1,0
46353,Japan,Tokyo,Apartment,Semi-Furnished,5024,2258700,1964,5,7,4,0,0,0,1,99985,1377661,10,9340,881039,0.16,2,8,4,0
46354,Australia,Sydney,Villa,Semi-Furnished,1225,395064,2005,2,2,2,1,1,0,1,33340,267663,30,11590,127401,0.05,3,10,7,0
46355,Germany,Berlin,Villa,Unfurnished,5958,1789172,1997,1,1,1,1,1,1,1,91275,777389,25,16595,1011783,0.06,6,8,4,0
46356,India,Delhi,Apartment,Fully-Furnished,994,146745,1996,6,1,1,0,0,1,0,4301,63848,15,3181,82897,0.13,4,10,3,0
46357,Germany,Frankfurt,Villa,Unfurnished,1674,506404,1971,4,5,1,0,0,2,0,72690,246025,20,5795,260379,0.03,1,1,6,0
46358,France,Paris,Studio,Unfurnished,1299,549572,1986,3,2,1,0,0,3,1,69435,424935,10,9825,124637,0.07,4,7,1,0
46359,Germany,Berlin,Farmhouse,Semi-Furnished,4191,1259287,1996,6,6,2,1,1,2,1,30600,1044881,15,15515,214406,0.3,8,6,10,0
46360,Canada,Vancouver,Apartment,Semi-Furnished,5197,1815911,1969,0,3,1,1,1,0,0,97680,1275666,25,3330,540245,0.09,1,4,3,0
46361,Canada,Montreal,Farmhouse,Semi-Furnished,4785,1670350,1996,2,3,2,0,1,0,0,71525,1197200,20,7120,473150,0.12,5,5,9,0
46362,Canada,Toronto,Townhouse,Fully-Furnished,1125,391164,2017,6,7,6,0,0,0,1,16370,306328,15,19335,84836,0.16,7,7,8,0
46363,Australia,Melbourne,Apartment,Unfurnished,1579,501891,1984,2,3,1,1,1,1,1,20535,339589,30,4145,162302,0.1,4,3,4,0
46364,UK,Birmingham,Townhouse,Fully-Furnished,2955,1183147,1964,4,1,1,0,0,1,0,32600,690648,20,6030,492499,0.16,8,10,5,1
46365,Japan,Tokyo,Farmhouse,Fully-Furnished,4131,1863909,2004,3,6,4,0,0,0,0,95770,1486529,20,12355,377380,0.12,4,9,4,0
46366,UK,Manchester,Farmhouse,Semi-Furnished,688,277648,1985,3,2,1,1,0,0,0,39110,149076,20,8145,128572,0.03,10,8,4,1
46367,USA,San Francisco,Townhouse,Fully-Furnished,5301,2652154,1974,6,8,4,1,0,3,1,29625,1083576,10,6130,1568578,0.42,10,8,2,0
46368,Brazil,Rio de Janeiro,Studio,Semi-Furnished,4143,833247,2023,5,1,1,1,1,1,1,6320,563076,10,18985,270171,1.01,10,3,10,0
46369,India,Pune,Apartment,Fully-Furnished,825,127658,1969,6,5,5,0,1,1,0,16921,52671,15,2798,74987,0.03,6,9,4,0
46370,Brazil,Rio de Janeiro,Farmhouse,Semi-Furnished,3327,667226,1977,2,1,1,1,0,1,1,38912,523178,30,8105,144048,0.08,10,10,8,0
46371,USA,Los Angeles,Townhouse,Unfurnished,4759,2379759,2000,2,5,2,0,0,3,1,69490,1390254,30,19755,989505,0.13,8,3,6,0
46372,France,Marseille,Apartment,Unfurnished,4268,1794770,1980,5,1,1,0,0,0,1,70195,1079473,25,12155,715297,0.1,1,6,9,0
46373,Japan,Tokyo,Independent House,Unfurnished,5406,2428760,1970,4,7,1,1,1,1,1,98485,1678291,30,6735,750469,0.11,1,7,8,0
46374,France,Paris,Farmhouse,Fully-Furnished,3503,1476033,2014,1,7,6,1,1,2,0,14405,1212469,25,9770,263564,0.57,8,9,2,0
46375,Australia,Brisbane,Apartment,Unfurnished,3937,1256780,1993,6,5,2,0,1,0,0,37095,735026,30,14930,521754,0.13,7,6,6,1
46376,USA,New York,Townhouse,Unfurnished,4728,2359923,1975,4,7,1,0,1,0,0,74450,1180408,25,14040,1179515,0.11,1,6,5,0
46377,UK,Liverpool,Independent House,Fully-Furnished,4510,1804352,1989,2,8,2,0,0,0,0,19490,1347306,20,10680,457046,0.52,4,1,8,0
46378,China,Shanghai,Independent House,Semi-Furnished,3734,1415451,1982,5,8,6,0,1,1,1,20430,1049748,15,16480,365703,0.45,3,6,1,0
46379,India,Mumbai,Studio,Unfurnished,2775,416825,2017,6,6,6,1,0,1,0,9566,233596,30,2442,183229,0.15,5,3,8,0
46380,USA,Los Angeles,Villa,Semi-Furnished,643,324264,2010,4,2,2,1,0,1,0,29860,269675,25,17630,54589,0.06,4,1,10,0
46381,India,Pune,Apartment,Fully-Furnished,2584,387736,2020,2,2,2,1,0,0,0,9215,260424,20,1351,127312,0.21,9,9,8,1
46382,Singapore,Singapore,Townhouse,Semi-Furnished,4713,3298060,1992,2,7,1,1,1,0,0,40210,1700049,20,6095,1598011,0.32,10,4,8,1
46383,Australia,Brisbane,Apartment,Semi-Furnished,2959,949169,1971,2,1,1,1,0,1,0,39365,600339,30,16660,348830,0.1,9,1,3,1
46384,UAE,Abu Dhabi,Studio,Unfurnished,5387,3227673,2020,1,8,6,0,1,0,0,32740,1321756,25,17210,1905917,0.27,3,9,9,0
46385,Japan,Tokyo,Villa,Fully-Furnished,4907,2213015,2018,2,1,1,1,0,1,0,88740,1468459,20,17180,744556,0.12,5,2,3,0
46386,Canada,Vancouver,Townhouse,Semi-Furnished,5718,1999377,1987,3,8,5,0,1,0,0,83765,1148301,15,16860,851076,0.12,7,1,7,1
46387,China,Shenzhen,Independent House,Semi-Furnished,628,239887,1978,2,4,4,0,0,1,1,22200,194257,25,10185,45630,0.06,8,7,5,0
46388,USA,Houston,Townhouse,Fully-Furnished,3791,1892288,1967,6,5,4,1,1,1,0,98110,1335818,25,9480,556470,0.09,8,10,1,1
46389,Germany,Frankfurt,Apartment,Semi-Furnished,4208,1260037,1995,1,1,1,0,0,1,0,70335,633942,15,11410,626095,0.08,4,2,5,0
46390,USA,New York,Townhouse,Unfurnished,5153,2576103,2006,0,1,1,1,0,3,0,57945,1777956,10,8265,798147,0.35,8,3,8,0
46391,Brazil,São Paulo,Studio,Unfurnished,3886,778609,2016,2,6,1,1,1,3,1,35942,602043,10,7220,176566,0.19,10,2,6,0
46392,South Africa,Cape Town,Villa,Unfurnished,2381,429156,2012,6,6,1,0,1,2,0,34094,353924,15,18420,75232,0.09,9,4,5,1
46393,Germany,Frankfurt,Villa,Fully-Furnished,5278,1581704,1966,2,1,1,0,1,0,0,10715,857381,20,5890,724323,0.6,2,2,1,0
46394,India,Chennai,Townhouse,Semi-Furnished,2109,320965,1983,0,3,2,0,0,2,1,15539,246589,20,1463,74376,0.12,8,3,5,0
46395,UK,Birmingham,Independent House,Fully-Furnished,1092,441575,1975,3,2,2,1,1,3,1,44970,186704,25,12960,254871,0.03,6,10,5,0
46396,Singapore,Singapore,Apartment,Unfurnished,1017,707470,2007,4,7,4,0,0,1,0,37275,484416,30,12060,223054,0.08,4,1,2,0
46397,Canada,Montreal,Apartment,Fully-Furnished,5335,1867691,1965,4,5,3,1,1,0,0,56395,1336844,10,19285,530847,0.27,9,8,2,1
46398,China,Beijing,Independent House,Fully-Furnished,2765,1055585,1997,5,2,1,0,1,0,1,79330,706257,20,8910,349328,0.07,8,3,10,0
46399,Brazil,Rio de Janeiro,Independent House,Unfurnished,2459,490955,1991,1,2,2,0,1,3,0,27224,342280,10,5640,148675,0.14,6,6,3,0
46400,USA,New York,Villa,Fully-Furnished,2612,1308006,2023,0,6,2,1,1,1,0,48615,912837,10,3540,395169,0.21,3,2,10,0
46401,USA,Houston,Studio,Unfurnished,4267,2132574,2013,5,1,1,1,0,1,0,61560,959700,20,10850,1172874,0.12,6,9,2,0
46402,Brazil,São Paulo,Farmhouse,Unfurnished,1515,299626,1972,4,8,7,0,1,1,1,13662,200357,15,8990,99269,0.13,3,4,2,0
46403,China,Beijing,Independent House,Unfurnished,2010,765253,1996,4,6,5,1,0,1,0,92890,429606,10,16390,335647,0.05,9,3,10,1
46404,Canada,Montreal,Independent House,Semi-Furnished,5714,1998423,1975,3,5,2,0,0,0,0,37095,990275,10,18665,1008148,0.3,7,1,10,1
46405,Germany,Munich,Apartment,Unfurnished,632,188515,1985,1,3,2,0,0,2,0,90580,90181,25,8355,98334,0.01,7,5,3,1
46406,UK,London,Apartment,Semi-Furnished,1383,556599,1990,5,3,3,1,0,0,0,87595,439401,10,2805,117198,0.06,5,2,3,0
46407,Germany,Munich,Farmhouse,Fully-Furnished,3413,1021038,1985,4,8,8,0,1,2,0,68480,706707,25,11375,314331,0.07,8,4,5,1
46408,Japan,Osaka,Studio,Semi-Furnished,4533,2040907,2019,1,5,1,1,0,2,1,32790,1493641,10,7450,547266,0.52,10,1,3,0
46409,Canada,Toronto,Studio,Fully-Furnished,4339,1515904,2001,6,7,5,1,0,1,1,23830,720255,25,12730,795649,0.2,5,1,9,0
46410,Singapore,Singapore,Townhouse,Fully-Furnished,4799,3356855,1984,4,4,1,0,0,4,0,63130,2253070,20,11790,1103785,0.27,1,1,6,0
46411,Canada,Vancouver,Villa,Semi-Furnished,5851,2047254,2018,5,1,1,1,0,0,0,67790,1576506,15,18275,470748,0.2,1,8,2,0
46412,Brazil,São Paulo,Studio,Semi-Furnished,4137,827606,2008,2,7,7,0,1,3,1,16710,603273,10,2565,224333,0.41,10,2,1,0
46413,USA,Houston,Villa,Fully-Furnished,2028,1009870,2021,6,5,1,0,0,2,1,54820,452802,30,6270,557068,0.05,2,10,5,0
46414,Japan,Kyoto,Studio,Fully-Furnished,2725,1221635,1973,5,6,3,1,0,1,0,48400,686887,25,13535,534748,0.1,10,10,4,1
46415,Japan,Osaka,Villa,Unfurnished,5005,2254527,2005,4,2,1,1,1,0,0,99460,1757159,30,11580,497368,0.11,4,9,9,0
46416,UK,Birmingham,Farmhouse,Semi-Furnished,5839,2335579,1967,1,6,4,0,0,0,0,66180,1670473,20,7470,665106,0.19,6,1,2,0
46417,UK,Birmingham,Apartment,Semi-Furnished,5391,2153324,2013,6,5,4,0,1,2,0,35615,1242422,15,17860,910902,0.3,2,10,6,0
46418,Canada,Toronto,Apartment,Semi-Furnished,667,233708,1997,6,4,3,0,0,0,0,35750,151363,20,17435,82345,0.03,6,10,8,0
46419,South Africa,Cape Town,Townhouse,Fully-Furnished,4933,887192,1995,0,6,4,0,1,0,0,17270,680838,30,6210,206354,0.25,10,3,7,1
46420,Singapore,Singapore,Farmhouse,Semi-Furnished,2247,1573714,1978,3,4,1,1,1,3,0,66280,1085687,20,6050,488027,0.12,3,5,8,0
46421,UK,London,Studio,Semi-Furnished,3093,1240303,2000,2,5,2,1,0,0,0,32330,702664,15,4255,537639,0.19,4,3,5,0
46422,UK,Liverpool,Apartment,Unfurnished,2130,847053,1973,0,3,2,0,0,3,0,23750,560906,30,4635,286147,0.15,7,3,7,0
46423,UAE,Dubai,Apartment,Semi-Furnished,4704,2823812,2013,3,5,5,1,0,0,1,53185,2009276,30,13220,814536,0.24,3,9,5,0
46424,Singapore,Singapore,Farmhouse,Unfurnished,2509,1756624,1980,2,2,1,0,1,1,0,38860,1413052,10,2870,343572,0.41,10,4,4,0
46425,UK,Liverpool,Apartment,Unfurnished,2641,1060261,2007,1,4,2,0,1,0,0,96985,507468,30,4130,552793,0.03,5,2,6,0
46426,UAE,Abu Dhabi,Townhouse,Fully-Furnished,3634,2175417,2023,0,5,2,0,1,0,0,12515,1080704,10,16940,1094713,0.98,1,1,9,0
46427,South Africa,Cape Town,Independent House,Fully-Furnished,2262,405238,2018,2,5,3,0,1,0,1,32704,332737,25,14630,72501,0.07,3,7,1,0
